Epoch, Winner, WinnerStrategy, Player, Opponent, playerStrategy, opponentStrategy, randomAmount, greedyAmount, heuristicsAmount, shortestChainAmount, doubleDealingAmount
5, Chin, doubleDealing, Chin, Errol, doubleDealing, doubleDealing, 0, 0, 9, 26, 65
5, Stacey, doubleDealing, Stacey, Kenyatta, doubleDealing, doubleDealing, 0, 0, 9, 26, 65
5, Galen, doubleDealing, Susan, Galen, heuristic, doubleDealing, 0, 0, 9, 26, 65
5, Ernie, shortestChain, Ernie, Jay, shortestChain, doubleDealing, 0, 0, 8, 26, 66
5, David, shortestChain, David, Yuonne, shortestChain, shortestChain, 0, 0, 8, 27, 65
5, Lasandra, doubleDealing, Delsie, Lasandra, shortestChain, doubleDealing, 0, 0, 8, 27, 65
5, Darlene, doubleDealing, Darlene, Desmond, doubleDealing, heuristic, 0, 0, 8, 26, 66
5, Jerilyn, doubleDealing, Cherelle, Jerilyn, doubleDealing, doubleDealing, 0, 0, 7, 26, 67
5, Celestine, doubleDealing, Celestine, Courtney, doubleDealing, shortestChain, 0, 0, 7, 26, 67
5, Lorretta, doubleDealing, Alice, Lorretta, doubleDealing, doubleDealing, 0, 0, 7, 25, 68
5, Kermit, doubleDealing, Melissa, Kermit, shortestChain, doubleDealing, 0, 0, 7, 25, 68
5, Creola, doubleDealing, Merlin, Creola, shortestChain, doubleDealing, 0, 0, 7, 24, 69
5, Mitzie, doubleDealing, Mitzie, Antonietta, doubleDealing, doubleDealing, 0, 0, 7, 23, 70
5, None, None, Hunter, Elvera, shortestChain, shortestChain, 0, 0, 7, 23, 70
5, Tinisha, doubleDealing, Damion, Tinisha, doubleDealing, doubleDealing, 0, 0, 7, 23, 70
5, Emelina, doubleDealing, Earl, Emelina, shortestChain, doubleDealing, 0, 0, 7, 23, 70
5, Franklin, doubleDealing, Carson, Franklin, doubleDealing, doubleDealing, 0, 0, 7, 22, 71
5, Artie, shortestChain, Gerry, Artie, shortestChain, shortestChain, 0, 0, 7, 22, 71
5, Thurman, doubleDealing, Thurman, Marta, doubleDealing, doubleDealing, 0, 0, 7, 22, 71
5, Merissa, doubleDealing, Merissa, Milan, doubleDealing, doubleDealing, 0, 0, 7, 22, 71
5, Maura, doubleDealing, Maura, Robby, doubleDealing, shortestChain, 0, 0, 7, 22, 71
5, Shameka, doubleDealing, Shameka, Sean, doubleDealing, shortestChain, 0, 0, 7, 21, 72
5, Eugene, doubleDealing, Eugene, Orlando, doubleDealing, doubleDealing, 0, 0, 7, 20, 73
5, Julian, doubleDealing, Julian, Marybelle, doubleDealing, doubleDealing, 0, 0, 7, 20, 73
5, Laurence, shortestChain, Jerica, Laurence, heuristic, shortestChain, 0, 0, 7, 20, 73
6, Emerson, shortestChain, David, Emerson, shortestChain, shortestChain, 0, 0, 6, 21, 73
6, Stacey, doubleDealing, Courtney, Stacey, doubleDealing, doubleDealing, 0, 0, 6, 21, 73
6, Earl, doubleDealing, Mitzie, Earl, doubleDealing, doubleDealing, 0, 0, 6, 21, 73
6, Raymundo, shortestChain, Leila, Raymundo, heuristic, shortestChain, 0, 0, 6, 21, 73
6, Magaly, doubleDealing, Carson, Magaly, doubleDealing, doubleDealing, 0, 0, 5, 22, 73
6, Alonso, doubleDealing, Shameka, Alonso, doubleDealing, doubleDealing, 0, 0, 5, 22, 73
6, Cupid, doubleDealing, Cupid, Lasandra, doubleDealing, doubleDealing, 0, 0, 5, 22, 73
6, Sean, doubleDealing, Dong, Sean, heuristic, doubleDealing, 0, 0, 5, 22, 73
6, Kermit, doubleDealing, Chanda, Kermit, heuristic, doubleDealing, 0, 0, 4, 22, 74
6, Cherelle, doubleDealing, Cherelle, Yuonne, doubleDealing, shortestChain, 0, 0, 3, 22, 75
6, Audria, doubleDealing, Audria, Creola, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Lorretta, doubleDealing, Orlando, Lorretta, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Bill, doubleDealing, Bill, Desmond, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Robby, doubleDealing, Melissa, Robby, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Alice, doubleDealing, Mario, Alice, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Artie, shortestChain, Artie, Damion, shortestChain, doubleDealing, 0, 0, 3, 21, 76
6, Delsie, doubleDealing, Doloris, Delsie, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
6, Jeremy, heuristic, Chin, Jeremy, doubleDealing, heuristic, 0, 0, 3, 22, 75
6, None, None, Jay, Ellyn, shortestChain, shortestChain, 0, 0, 4, 22, 74
6, Jewel, doubleDealing, Galen, Jewel, doubleDealing, doubleDealing, 0, 0, 4, 22, 74
6, Bobby, doubleDealing, Sammy, Bobby, heuristic, doubleDealing, 0, 0, 4, 22, 74
6, Maxine, doubleDealing, Maxine, Celestine, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
6, Sunny, doubleDealing, Franklin, Sunny, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
6, Emelina, doubleDealing, Janelle, Emelina, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
6, Merlin, doubleDealing, Roselia, Merlin, shortestChain, doubleDealing, 0, 0, 3, 22, 75
6, Errol, doubleDealing, Errol, Chara, doubleDealing, shortestChain, 0, 0, 3, 21, 76
6, Magan, doubleDealing, Maura, Magan, doubleDealing, doubleDealing, 0, 0, 3, 20, 77
6, Leticia, shortestChain, Leticia, Haley, shortestChain, doubleDealing, 0, 0, 3, 20, 77
6, Fallon, doubleDealing, Fallon, Thurman, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Rudolph, shortestChain, Rudolph, Sonny, shortestChain, shortestChain, 0, 0, 3, 21, 76
6, Lashaun, shortestChain, Hunter, Lashaun, shortestChain, shortestChain, 0, 0, 3, 21, 76
6, Lino, doubleDealing, Antonietta, Lino, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
6, Ernie, shortestChain, Laurence, Ernie, shortestChain, shortestChain, 0, 0, 3, 21, 76
6, Andres, doubleDealing, Elvera, Andres, shortestChain, doubleDealing, 0, 0, 3, 21, 76
6, Eugene, doubleDealing, Eugene, Jerilyn, doubleDealing, doubleDealing, 0, 0, 3, 20, 77
6, Chastity, doubleDealing, Chastity, Jerica, doubleDealing, shortestChain, 0, 0, 3, 20, 77
6, Andy, heuristic, Tyron, Andy, doubleDealing, heuristic, 0, 0, 3, 19, 78
6, Alfreda, doubleDealing, Ben, Alfreda, shortestChain, doubleDealing, 0, 0, 4, 19, 77
6, Garland, doubleDealing, Garland, Sachiko, doubleDealing, doubleDealing, 0, 0, 4, 18, 78
6, Gerry, shortestChain, Susan, Gerry, doubleDealing, shortestChain, 0, 0, 4, 18, 78
6, Marybelle, doubleDealing, Marybelle, Joel, doubleDealing, doubleDealing, 0, 0, 4, 19, 77
6, Milan, doubleDealing, Kirby, Milan, doubleDealing, doubleDealing, 0, 0, 4, 19, 77
6, Lynn, shortestChain, Lynn, Pat, shortestChain, doubleDealing, 0, 0, 4, 19, 77
6, Marta, doubleDealing, Coleman, Marta, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
6, Julian, doubleDealing, Jamey, Julian, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
6, Guadalupe, doubleDealing, Lisa, Guadalupe, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
6, Elva, doubleDealing, Elva, Darlene, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
6, None, None, Tinisha, Merissa, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
6, Kenyatta, doubleDealing, Kenyatta, Sharmaine, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
6, Porter, doubleDealing, Madusa, Porter, doubleDealing, doubleDealing, 0, 0, 4, 20, 76
7, Pat, shortestChain, Pat, Chin, shortestChain, heuristic, 0, 0, 4, 20, 76
7, None, None, Errol, Merissa, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
7, Sonny, shortestChain, Sonny, Shameka, shortestChain, doubleDealing, 0, 0, 3, 21, 76
7, None, None, Ellyn, Chastity, shortestChain, doubleDealing, 0, 0, 3, 22, 75
7, Andres, doubleDealing, Andres, Magan, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Audria, doubleDealing, Audria, Milan, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Marybelle, doubleDealing, Marybelle, Antonietta, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Lasandra, doubleDealing, Lasandra, Maura, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Coleman, doubleDealing, Coleman, Tinisha, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Sachiko, doubleDealing, Lino, Sachiko, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Haley, shortestChain, Haley, Fallon, shortestChain, doubleDealing, 0, 0, 3, 22, 75
7, Ben, doubleDealing, Madusa, Ben, doubleDealing, doubleDealing, 0, 0, 3, 23, 74
7, Carson, doubleDealing, Thurman, Carson, doubleDealing, doubleDealing, 0, 0, 3, 23, 74
7, None, None, Chara, Eugene, doubleDealing, doubleDealing, 0, 0, 3, 23, 74
7, Julian, doubleDealing, Alonso, Julian, doubleDealing, doubleDealing, 0, 0, 3, 23, 74
7, Darlene, doubleDealing, Darlene, Lynn, doubleDealing, shortestChain, 0, 0, 3, 23, 74
7, Kirby, doubleDealing, Kirby, Galen, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Orlando, doubleDealing, Sean, Orlando, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Leticia, shortestChain, Leila, Leticia, shortestChain, shortestChain, 0, 0, 3, 22, 75
7, Cherelle, doubleDealing, Cherelle, Rudolph, doubleDealing, shortestChain, 0, 0, 3, 22, 75
7, Porter, doubleDealing, Chanda, Porter, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
7, Franklin, doubleDealing, Franklin, Alfreda, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
7, Celestine, doubleDealing, Jerilyn, Celestine, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
7, Elva, doubleDealing, Elva, Marta, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
7, Lorretta, doubleDealing, Jerica, Lorretta, doubleDealing, doubleDealing, 0, 0, 3, 21, 76
7, Hunter, shortestChain, Hunter, Kermit, shortestChain, doubleDealing, 0, 0, 3, 21, 76
7, None, None, Emerson, Susan, shortestChain, shortestChain, 0, 0, 3, 22, 75
7, Courtney, doubleDealing, Courtney, Maxine, doubleDealing, doubleDealing, 0, 0, 3, 22, 75
7, Ernie, shortestChain, Ernie, Jamey, shortestChain, doubleDealing, 0, 0, 3, 22, 75
7, Magaly, doubleDealing, Elvera, Magaly, doubleDealing, doubleDealing, 0, 0, 3, 23, 74
7, Janelle, doubleDealing, Janelle, Sharmaine, doubleDealing, doubleDealing, 0, 0, 3, 23, 74
7, Damion, shortestChain, Delsie, Damion, doubleDealing, shortestChain, 0, 0, 3, 23, 74
7, Merlin, doubleDealing, Jeremy, Merlin, heuristic, doubleDealing, 0, 0, 3, 24, 73
7, Sunny, doubleDealing, Sunny, Raymundo, doubleDealing, shortestChain, 0, 0, 2, 24, 74
7, None, None, Bobby, Mario, doubleDealing, doubleDealing, 0, 0, 2, 23, 75
7, Alice, doubleDealing, Alice, Jay, doubleDealing, shortestChain, 0, 0, 2, 23, 75
7, Doloris, doubleDealing, Doloris, Artie, doubleDealing, shortestChain, 0, 0, 2, 22, 76
7, Gerry, shortestChain, Gerry, Laurence, shortestChain, shortestChain, 0, 0, 2, 21, 77
7, Lisa, doubleDealing, Lisa, Stacey, doubleDealing, doubleDealing, 0, 0, 2, 21, 77
7, Mitzie, doubleDealing, Mitzie, Tyron, doubleDealing, heuristic, 0, 0, 2, 21, 77
7, Jewel, doubleDealing, Jewel, Bill, doubleDealing, doubleDealing, 0, 0, 1, 21, 78
7, Earl, doubleDealing, Lashaun, Earl, shortestChain, doubleDealing, 0, 0, 1, 21, 78
7, Robby, doubleDealing, Robby, Yuonne, doubleDealing, doubleDealing, 0, 0, 1, 20, 79
7, Cupid, doubleDealing, Cupid, Creola, doubleDealing, doubleDealing, 0, 0, 1, 20, 79
7, Desmond, doubleDealing, Kenyatta, Desmond, doubleDealing, doubleDealing, 0, 0, 1, 20, 79
7, Dong, doubleDealing, Guadalupe, Dong, doubleDealing, doubleDealing, 0, 0, 1, 20, 79
7, Garland, doubleDealing, Garland, Joel, doubleDealing, doubleDealing, 0, 0, 1, 20, 79
7, Sammy, doubleDealing, Sammy, Roselia, doubleDealing, doubleDealing, 0, 0, 1, 20, 79
7, Emelina, doubleDealing, Emelina, David, doubleDealing, shortestChain, 0, 0, 1, 20, 79
7, Melissa, doubleDealing, Andy, Melissa, heuristic, doubleDealing, 0, 0, 1, 19, 80
8, Coleman, doubleDealing, Lashaun, Coleman, doubleDealing, doubleDealing, 0, 0, 0, 19, 81
8, Haley, shortestChain, Haley, Shameka, shortestChain, shortestChain, 0, 0, 0, 19, 81
8, Jay, doubleDealing, Galen, Jay, doubleDealing, doubleDealing, 0, 0, 0, 19, 81
8, Mario, doubleDealing, Mario, Gerry, doubleDealing, shortestChain, 0, 0, 0, 19, 81
8, Sammy, doubleDealing, Roselia, Sammy, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Kirby, doubleDealing, Kirby, Alonso, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, David, doubleDealing, David, Carson, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Chastity, doubleDealing, Chastity, Lorretta, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Yuonne, doubleDealing, Elva, Yuonne, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Cherelle, doubleDealing, Dong, Cherelle, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Robby, doubleDealing, Robby, Porter, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Eugene, doubleDealing, Eugene, Emelina, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Madusa, doubleDealing, Madusa, Andy, doubleDealing, doubleDealing, 0, 0, 0, 18, 82
8, Melissa, doubleDealing, Melissa, Hunter, doubleDealing, shortestChain, 0, 0, 0, 18, 82
8, Lino, doubleDealing, Delsie, Lino, shortestChain, doubleDealing, 0, 0, 0, 17, 83
8, Joel, doubleDealing, Joel, Ellyn, doubleDealing, shortestChain, 0, 0, 0, 16, 84
8, Elvera, doubleDealing, Ernie, Elvera, shortestChain, doubleDealing, 0, 0, 0, 15, 85
8, Maura, doubleDealing, Damion, Maura, shortestChain, doubleDealing, 0, 0, 0, 14, 86
8, Garland, doubleDealing, Merlin, Garland, doubleDealing, doubleDealing, 0, 0, 0, 13, 87
8, Chara, doubleDealing, Emerson, Chara, shortestChain, doubleDealing, 0, 0, 0, 13, 87
8, Leila, shortestChain, Lasandra, Leila, doubleDealing, shortestChain, 0, 0, 0, 12, 88
8, Lynn, doubleDealing, Fallon, Lynn, shortestChain, doubleDealing, 0, 0, 0, 13, 87
8, Magan, doubleDealing, Darlene, Magan, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Orlando, doubleDealing, Cupid, Orlando, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Antonietta, doubleDealing, Antonietta, Magaly, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Sonny, shortestChain, Sonny, Audria, shortestChain, doubleDealing, 0, 0, 0, 12, 88
8, Raymundo, doubleDealing, Tyron, Raymundo, doubleDealing, doubleDealing, 0, 0, 0, 13, 87
8, Creola, doubleDealing, Lisa, Creola, doubleDealing, doubleDealing, 0, 0, 0, 13, 87
8, Julian, doubleDealing, Julian, Sharmaine, doubleDealing, doubleDealing, 0, 0, 0, 13, 87
8, Doloris, doubleDealing, Doloris, Alfreda, doubleDealing, doubleDealing, 0, 0, 0, 13, 87
8, Andres, doubleDealing, Andres, Jamey, doubleDealing, shortestChain, 0, 0, 0, 13, 87
8, Janelle, doubleDealing, Janelle, Sean, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Laurence, shortestChain, Laurence, Kenyatta, shortestChain, doubleDealing, 0, 0, 0, 12, 88
8, Ben, doubleDealing, Desmond, Ben, doubleDealing, doubleDealing, 0, 0, 0, 13, 87
8, Celestine, doubleDealing, Celestine, Kermit, doubleDealing, shortestChain, 0, 0, 0, 13, 87
8, Errol, doubleDealing, Franklin, Errol, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Sunny, doubleDealing, Milan, Sunny, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Jewel, doubleDealing, Jewel, Stacey, doubleDealing, doubleDealing, 0, 0, 0, 12, 88
8, Alice, doubleDealing, Susan, Alice, shortestChain, doubleDealing, 0, 0, 0, 12, 88
8, Bill, doubleDealing, Thurman, Bill, doubleDealing, doubleDealing, 0, 0, 0, 11, 89
8, Jeremy, doubleDealing, Chin, Jeremy, shortestChain, doubleDealing, 0, 0, 0, 11, 89
8, Courtney, doubleDealing, Courtney, Marybelle, doubleDealing, doubleDealing, 0, 0, 0, 10, 90
8, Rudolph, doubleDealing, Mitzie, Rudolph, doubleDealing, doubleDealing, 0, 0, 0, 10, 90
8, Bobby, doubleDealing, Sachiko, Bobby, doubleDealing, doubleDealing, 0, 0, 0, 10, 90
8, Jerilyn, doubleDealing, Pat, Jerilyn, shortestChain, doubleDealing, 0, 0, 0, 10, 90
8, Marta, doubleDealing, Earl, Marta, doubleDealing, doubleDealing, 0, 0, 0, 9, 91
8, Merissa, doubleDealing, Leticia, Merissa, shortestChain, doubleDealing, 0, 0, 0, 9, 91
8, Guadalupe, doubleDealing, Guadalupe, Tinisha, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
8, Maxine, doubleDealing, Artie, Maxine, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
8, Jerica, doubleDealing, Chanda, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Leila, shortestChain, Leila, Audria, shortestChain, shortestChain, 0, 0, 0, 8, 92
9, Garland, doubleDealing, Coleman, Garland, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Franklin, doubleDealing, Milan, Franklin, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Jamey, doubleDealing, Jamey, Alonso, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Cupid, doubleDealing, Ben, Cupid, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Chara, doubleDealing, Chara, Marybelle, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Damion, doubleDealing, Lorretta, Damion, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Emerson, doubleDealing, Emerson, Creola, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Maxine, doubleDealing, Cherelle, Maxine, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Andy, doubleDealing, Sean, Andy, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Darlene, doubleDealing, Bill, Darlene, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Ernie, doubleDealing, Magan, Ernie, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Fallon, doubleDealing, Fallon, Sammy, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, None, None, Lino, Tinisha, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Lynn, doubleDealing, Lynn, Orlando, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Elva, doubleDealing, Earl, Elva, doubleDealing, doubleDealing, 0, 0, 0, 8, 92
9, Roselia, doubleDealing, Kenyatta, Roselia, shortestChain, doubleDealing, 0, 0, 0, 8, 92
9, Marta, doubleDealing, Kermit, Marta, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Andres, doubleDealing, Janelle, Andres, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Gerry, doubleDealing, Stacey, Gerry, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Sachiko, doubleDealing, Merlin, Sachiko, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Julian, doubleDealing, Julian, Chastity, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Susan, doubleDealing, Leticia, Susan, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Courtney, doubleDealing, Lashaun, Courtney, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, David, doubleDealing, Kirby, David, doubleDealing, doubleDealing, 0, 0, 0, 7, 93
9, Guadalupe, doubleDealing, Haley, Guadalupe, shortestChain, doubleDealing, 0, 0, 0, 7, 93
9, Rudolph, doubleDealing, Rudolph, Hunter, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Alice, doubleDealing, Alice, Galen, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Jeremy, doubleDealing, Errol, Jeremy, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Carson, doubleDealing, Carson, Jewel, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Pat, doubleDealing, Melissa, Pat, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Magaly, doubleDealing, Alfreda, Magaly, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Emelina, doubleDealing, Lisa, Emelina, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, None, None, Mario, Artie, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Jerica, doubleDealing, Merissa, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Joel, doubleDealing, Eugene, Joel, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Elvera, doubleDealing, Elvera, Celestine, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Sonny, shortestChain, Sonny, Laurence, shortestChain, shortestChain, 0, 0, 0, 6, 94
9, Sunny, doubleDealing, Sunny, Jerilyn, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Porter, doubleDealing, Raymundo, Porter, doubleDealing, doubleDealing, 0, 0, 0, 6, 94
9, Ellyn, doubleDealing, Ellyn, Lasandra, doubleDealing, shortestChain, 0, 0, 0, 6, 94
9, Doloris, doubleDealing, Dong, Doloris, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
9, Bobby, doubleDealing, Bobby, Shameka, doubleDealing, shortestChain, 0, 0, 0, 5, 95
9, Tyron, doubleDealing, Tyron, Thurman, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
9, Jay, doubleDealing, Jay, Sharmaine, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
9, None, None, Delsie, Antonietta, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
9, Chanda, doubleDealing, Chanda, Chin, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
9, Mitzie, doubleDealing, Yuonne, Mitzie, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
9, Desmond, doubleDealing, Desmond, Robby, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
9, Maura, doubleDealing, Madusa, Maura, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Maxine, doubleDealing, Maxine, Chastity, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Stacey, doubleDealing, Audria, Stacey, shortestChain, doubleDealing, 0, 0, 0, 4, 96
10, Dong, doubleDealing, Lisa, Dong, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Thurman, doubleDealing, Melissa, Thurman, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Elva, doubleDealing, Elva, Jerilyn, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Lorretta, doubleDealing, Pat, Lorretta, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Yuonne, doubleDealing, Yuonne, Orlando, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Hunter, doubleDealing, Merissa, Hunter, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Galen, doubleDealing, Janelle, Galen, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Ben, doubleDealing, Ben, Chin, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Jerica, doubleDealing, Lynn, Jerica, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Jeremy, doubleDealing, Magaly, Jeremy, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Sunny, doubleDealing, Sunny, Bobby, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Kirby, doubleDealing, Chara, Kirby, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Alonso, doubleDealing, Alonso, Joel, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Cherelle, doubleDealing, Porter, Cherelle, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Roselia, doubleDealing, Roselia, Kenyatta, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Rudolph, doubleDealing, Rudolph, Andy, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Fallon, doubleDealing, Jay, Fallon, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, None, None, Creola, Robby, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Emelina, doubleDealing, Gerry, Emelina, doubleDealing, doubleDealing, 0, 0, 0, 3, 97
10, Leila, shortestChain, Leila, Sachiko, shortestChain, doubleDealing, 0, 0, 0, 3, 97
10, None, None, Jewel, Delsie, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Leticia, doubleDealing, David, Leticia, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Desmond, doubleDealing, Desmond, Andres, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Raymundo, doubleDealing, Raymundo, Bill, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Sharmaine, doubleDealing, Sharmaine, Guadalupe, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Laurence, shortestChain, Laurence, Cupid, shortestChain, doubleDealing, 0, 0, 0, 4, 96
10, Kermit, doubleDealing, Kermit, Antonietta, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Tyron, doubleDealing, Eugene, Tyron, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Sammy, doubleDealing, Sammy, Chanda, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Celestine, doubleDealing, Merlin, Celestine, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Doloris, doubleDealing, Darlene, Doloris, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, None, None, Courtney, Tinisha, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, None, None, Julian, Damion, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Lashaun, doubleDealing, Maura, Lashaun, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Magan, doubleDealing, Susan, Magan, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Errol, doubleDealing, Errol, Lino, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Artie, doubleDealing, Artie, Elvera, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Ernie, doubleDealing, Sean, Ernie, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Coleman, doubleDealing, Coleman, Alfreda, doubleDealing, doubleDealing, 0, 0, 0, 5, 95
10, Franklin, doubleDealing, Franklin, Sonny, doubleDealing, shortestChain, 0, 0, 0, 5, 95
10, Emerson, doubleDealing, Alice, Emerson, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
10, Marta, doubleDealing, Ellyn, Marta, doubleDealing, doubleDealing, 0, 0, 0, 4, 96
